,POSITION,LOC_X,LOC_Y,PLAYER_NAME,QUARTER,EVENT_TYPE
661,SG,112.0,447.0,Jimmy Butler,3,MISSED
665,PF,67.0,89.0,Taj Gibson,4,MISSED
666,PG,280.0,360.0,Rajon Rondo,4,MISSED
667,SG,116.0,121.0,Dwyane Wade,4,MISSED
668,SG,52.0,250.0,Dwyane Wade,4,SCORED
671,PG,102.0,454.0,Rajon Rondo,4,MISSED
672,SG,282.0,261.0,Dwyane Wade,4,MISSED
674,SG,54.0,269.0,Dwyane Wade,4,MISSED
675,PF,53.0,259.0,Taj Gibson,4,SCORED
676,PF,94.0,202.0,Taj Gibson,4,SCORED
677,SG,234.0,265.0,Jimmy Butler,4,SCORED
678,PG,97.0,23.0,Rajon Rondo,4,MISSED
680,PG,58.0,264.0,Rajon Rondo,4,BLOCKED
681,PG,205.0,89.0,Rajon Rondo,4,BLOCKED
682,SG,87.0,295.0,Jimmy Butler,4,MISSED
683,SG,234.0,419.0,Jimmy Butler,4,MISSED
687,SG,98.0,347.0,Jimmy Butler,4,SCORED
688,SG,53.0,272.0,Jimmy Butler,4,SCORED
689,SG,215.0,58.0,Jimmy Butler,4,MISSED
690,SG,79.0,25.0,Jimmy Butler,4,MISSED
691,PF,822.0,200.0,Taj Gibson,1,MISSED
692,SG,735.0,351.0,Dwyane Wade,1,MISSED
693,C,827.0,306.0,Robin Lopez,1,MISSED
694,PF,735.0,261.0,Taj Gibson,1,SCORED
695,PG,871.0,250.0,Rajon Rondo,1,MISSED
696,SG,886.0,415.0,Dwyane Wade,1,MISSED
697,C,887.0,240.0,Robin Lopez,1,SCORED
698,C,889.0,418.0,Robin Lopez,1,MISSED
699,SG,681.0,109.0,Dwyane Wade,1,MISSED
700,C,853.0,288.0,Robin Lopez,1,SCORED
701,SG,814.0,228.0,Dwyane Wade,1,SCORED
702,SG,888.0,250.0,Dwyane Wade,1,SCORED
704,C,709.0,236.0,Robin Lopez,1,SCORED
705,SG,740.0,151.0,Jimmy Butler,1,MISSED
706,C,853.0,287.0,Robin Lopez,1,MISSED
707,C,750.0,161.0,Robin Lopez,1,SCORED
708,C,889.0,171.0,Robin Lopez,1,BLOCKED
709,C,890.0,442.0,Robin Lopez,1,MISSED
710,SG,858.0,482.0,Jimmy Butler,1,MISSED
713,PF,833.0,240.0,Nikola Mirotic,1,BLOCKED
716,SG,868.0,277.0,Dwyane Wade,2,MISSED
717,SG,866.0,240.0,Dwyane Wade,2,SCORED
718,SG,878.0,478.0,Dwyane Wade,2,MISSED
720,PG,873.0,222.0,Rajon Rondo,2,SCORED
721,C,881.0,233.0,Robin Lopez,2,MISSED
722,SG,738.0,143.0,Jimmy Butler,2,MISSED
723,PF,625.0,250.0,Nikola Mirotic,2,SCORED
724,SG,784.0,163.0,Jimmy Butler,2,SCORED
725,C,888.0,250.0,Robin Lopez,2,SCORED
726,PF,838.0,130.0,Nikola Mirotic,2,MISSED
727,PG,799.0,143.0,Rajon Rondo,2,MISSED
728,PF,824.0,250.0,Taj Gibson,2,SCORED
729,PF,743.0,176.0,Taj Gibson,2,SCORED
730,PG,882.0,7.0,Rajon Rondo,2,SCORED
731,C,861.0,267.0,Robin Lopez,2,SCORED
732,PF,67.0,148.0,Taj Gibson,3,MISSED
733,PG,190.0,164.0,Rajon Rondo,3,SCORED
734,PG,62.0,226.0,Rajon Rondo,3,SCORED
735,PF,82.0,275.0,Taj Gibson,3,SCORED
736,PG,77.0,259.0,Rajon Rondo,3,MISSED
737,SG,107.0,310.0,Dwyane Wade,3,SCORED
738,C,167.0,262.0,Robin Lopez,3,MISSED
739,PF,195.0,260.0,Taj Gibson,3,MISSED
740,SG,116.0,275.0,Dwyane Wade,3,MISSED
741,SG,46.0,498.0,Dwyane Wade,3,MISSED
742,PG,205.0,218.0,Rajon Rondo,3,MISSED
743,C,152.0,265.0,Robin Lopez,3,MISSED
744,SG,249.0,105.0,Jimmy Butler,3,SCORED
748,C,156.0,259.0,Robin Lopez,3,MISSED
750,C,116.0,200.0,Robin Lopez,3,MISSED
751,SG,141.0,143.0,Jimmy Butler,3,BLOCKED
752,SG,131.0,367.0,Dwyane Wade,3,MISSED
754,C,87.0,311.0,Robin Lopez,3,SCORED
755,SG,226.0,77.0,Dwyane Wade,3,MISSED
756,PG,216.0,391.0,Rajon Rondo,4,MISSED
757,PF,264.0,403.0,Nikola Mirotic,4,SCORED
758,SG,58.0,54.0,Dwyane Wade,4,SCORED
759,SG,92.0,54.0,Dwyane Wade,4,MISSED
760,PG,54.0,241.0,Rajon Rondo,4,SCORED
761,PF,298.0,207.0,Nikola Mirotic,4,MISSED
762,SG,72.0,274.0,Dwyane Wade,4,MISSED
764,PF,52.0,250.0,Nikola Mirotic,4,SCORED
765,PF,67.0,241.0,Nikola Mirotic,4,BLOCKED
766,PG,67.0,244.0,Rajon Rondo,4,SCORED
767,PG,62.0,272.0,Rajon Rondo,4,BLOCKED
768,SG,59.0,146.0,Jimmy Butler,4,SCORED
769,SG,192.0,172.0,Jimmy Butler,4,MISSED
770,SG,200.0,148.0,Jimmy Butler,4,SCORED
771,PG,67.0,282.0,Rajon Rondo,4,MISSED
772,SG,241.0,254.0,Jimmy Butler,4,MISSED
773,SG,131.0,149.0,Dwyane Wade,4,MISSED
774,C,62.0,270.0,Robin Lopez,4,MISSED
775,C,59.0,262.0,Robin Lopez,4,MISSED
777,C,62.0,264.0,Robin Lopez,4,SCORED
778,PG,131.0,262.0,Rajon Rondo,4,MISSED
779,SG,156.0,324.0,Jimmy Butler,4,SCORED
780,SG,50.0,112.0,Dwyane Wade,1,MISSED
781,PG,67.0,225.0,Rajon Rondo,1,MISSED
782,SG,52.0,250.0,Jimmy Butler,1,SCORED
783,C,69.0,257.0,Robin Lopez,1,SCORED
784,SG,92.0,265.0,Jimmy Butler,1,MISSED
785,SG,67.0,238.0,Dwyane Wade,1,MISSED
786,PF,77.0,228.0,Taj Gibson,1,SCORED
787,SG,195.0,121.0,Jimmy Butler,1,MISSED
788,C,72.0,236.0,Robin Lopez,1,SCORED
789,PG,32.0,441.0,Rajon Rondo,1,MISSED
790,C,62.0,221.0,Robin Lopez,1,MISSED
791,PG,108.0,256.0,Rajon Rondo,1,MISSED
792,PF,126.0,298.0,Taj Gibson,1,MISSED
793,SG,200.0,296.0,Jimmy Butler,1,MISSED
794,SG,55.0,242.0,Jimmy Butler,1,MISSED
795,C,79.0,270.0,Robin Lopez,1,MISSED
796,PF,84.0,226.0,Taj Gibson,1,MISSED
797,C,225.0,292.0,Robin Lopez,1,MISSED
798,SG,62.0,332.0,Jimmy Butler,1,SCORED
800,PF,72.0,270.0,Nikola Mirotic,1,SCORED
802,SG,72.0,223.0,Jimmy Butler,1,SCORED
805,SG,279.0,331.0,Jimmy Butler,1,MISSED
807,SG,162.0,236.0,Dwyane Wade,2,MISSED
808,SG,103.0,260.0,Dwyane Wade,2,BLOCKED
809,SG,87.0,241.0,Dwyane Wade,2,SCORED
812,PG,94.0,162.0,Rajon Rondo,2,MISSED
814,SG,87.0,352.0,Dwyane Wade,2,SCORED
819,PF,62.0,228.0,Taj Gibson,2,SCORED
820,SG,77.0,298.0,Jimmy Butler,2,SCORED
821,SG,195.0,377.0,Jimmy Butler,2,MISSED
823,SG,97.0,249.0,Jimmy Butler,2,MISSED
825,PF,36.0,480.0,Nikola Mirotic,2,SCORED
826,SG,241.0,283.0,Jimmy Butler,2,SCORED
827,C,812.0,233.0,Robin Lopez,3,MISSED
828,PF,863.0,277.0,Taj Gibson,3,SCORED
829,SG,763.0,410.0,Dwyane Wade,3,SCORED
830,SG,701.0,208.0,Dwyane Wade,3,MISSED
831,C,899.0,107.0,Robin Lopez,3,MISSED
832,C,719.0,240.0,Robin Lopez,3,SCORED
833,SG,666.0,362.0,Jimmy Butler,3,SCORED
834,SG,711.0,431.0,Dwyane Wade,3,MISSED
835,PG,694.0,285.0,Rajon Rondo,3,MISSED
836,SG,868.0,238.0,Dwyane Wade,3,MISSED
837,SG,871.0,279.0,Dwyane Wade,3,BLOCKED
838,SG,875.0,249.0,Dwyane Wade,3,SCORED
839,PF,848.0,267.0,Taj Gibson,3,SCORED
840,PG,863.0,238.0,Rajon Rondo,3,MISSED
841,C,875.0,263.0,Robin Lopez,3,MISSED
842,SG,848.0,252.0,Dwyane Wade,3,BLOCKED
843,PF,866.0,269.0,Taj Gibson,3,BLOCKED
844,SG,878.0,133.0,Dwyane Wade,3,SCORED
845,SG,873.0,323.0,Jimmy Butler,3,SCORED
846,SG,779.0,99.0,Dwyane Wade,3,MISSED
848,SG,871.0,264.0,Jimmy Butler,3,SCORED
849,SG,784.0,107.0,Jimmy Butler,3,SCORED
850,PF,888.0,250.0,Taj Gibson,3,SCORED
851,PF,876.0,270.0,Taj Gibson,3,SCORED
852,PF,701.0,259.0,Taj Gibson,4,MISSED
853,PF,627.0,262.0,Nikola Mirotic,4,MISSED
854,PF,888.0,250.0,Nikola Mirotic,4,SCORED
856,C,807.0,279.0,Robin Lopez,4,MISSED
857,SG,882.0,385.0,Jimmy Butler,4,SCORED
859,SG,738.0,105.0,Jimmy Butler,4,SCORED
860,SG,881.0,277.0,Jimmy Butler,4,BLOCKED
861,C,899.0,68.0,Robin Lopez,4,MISSED
862,PF,888.0,250.0,Nikola Mirotic,4,SCORED
863,SG,899.0,416.0,Jimmy Butler,4,MISSED
864,C,863.0,262.0,Robin Lopez,4,MISSED
865,C,873.0,262.0,Robin Lopez,4,SCORED
866,PF,657.0,166.0,Nikola Mirotic,4,SCORED
867,SG,686.0,390.0,Dwyane Wade,4,MISSED
868,C,863.0,254.0,Robin Lopez,4,MISSED
869,SG,750.0,251.0,Jimmy Butler,4,MISSED
870,SG,868.0,275.0,Dwyane Wade,4,MISSED
871,SG,681.0,117.0,Jimmy Butler,4,MISSED
873,PF,691.0,416.0,Nikola Mirotic,4,SCORED
874,C,833.0,267.0,Robin Lopez,4,SCORED
875,SG,878.0,143.0,Jimmy Butler,4,MISSED
876,C,863.0,270.0,Robin Lopez,4,MISSED
877,C,833.0,199.0,Robin Lopez,1,SCORED
878,SG,873.0,184.0,Jimmy Butler,1,SCORED
879,SG,887.0,236.0,Dwyane Wade,1,SCORED
880,SG,878.0,238.0,Dwyane Wade,1,MISSED
881,PF,886.0,240.0,Taj Gibson,1,SCORED
882,PF,871.0,377.0,Taj Gibson,1,MISSED
883,SG,824.0,81.0,Jimmy Butler,1,MISSED
884,SG,843.0,320.0,Dwyane Wade,1,MISSED
885,SG,894.0,244.0,Dwyane Wade,1,MISSED
886,SG,873.0,316.0,Jimmy Butler,1,MISSED
888,C,822.0,267.0,Robin Lopez,1,MISSED
889,PF,863.0,186.0,Taj Gibson,1,MISSED
890,SG,689.0,306.0,Dwyane Wade,1,MISSED
891,SG,881.0,236.0,Jimmy Butler,1,BLOCKED
892,SG,878.0,172.0,Jimmy Butler,1,SCORED
893,C,691.0,264.0,Robin Lopez,1,SCORED
894,SG,848.0,20.0,Jimmy Butler,1,SCORED
895,SG,886.0,225.0,Dwyane Wade,1,SCORED
896,C,735.0,151.0,Robin Lopez,1,SCORED
898,SG,735.0,246.0,Jimmy Butler,1,SCORED
900,PF,876.0,236.0,Taj Gibson,1,SCORED
901,PF,882.0,190.0,Taj Gibson,1,MISSED
902,SG,714.0,284.0,Jimmy Butler,1,MISSED
904,C,886.0,231.0,Robin Lopez,1,SCORED
905,C,851.0,240.0,Robin Lopez,1,MISSED
906,SG,881.0,38.0,Jimmy Butler,1,MISSED
907,SG,745.0,308.0,Dwyane Wade,2,MISSED
909,SG,853.0,186.0,Dwyane Wade,2,SCORED
910,PF,655.0,390.0,Nikola Mirotic,2,MISSED
912,SG,863.0,262.0,Dwyane Wade,2,MISSED
913,SG,760.0,177.0,Dwyane Wade,2,SCORED
915,SG,882.0,377.0,Dwyane Wade,2,MISSED
916,SG,714.0,356.0,Jimmy Butler,2,MISSED
917,SG,888.0,250.0,Jimmy Butler,2,SCORED
918,SG,814.0,182.0,Jimmy Butler,2,SCORED
919,PF,881.0,272.0,Taj Gibson,2,MISSED
920,PF,887.0,279.0,Taj Gibson,2,MISSED
921,C,848.0,244.0,Robin Lopez,2,MISSED
922,SG,863.0,215.0,Dwyane Wade,2,MISSED
924,SG,881.0,308.0,Jimmy Butler,2,SCORED
925,PF,894.0,272.0,Taj Gibson,2,SCORED
926,SG,842.0,248.0,Jimmy Butler,2,MISSED
928,C,52.0,250.0,Robin Lopez,3,BLOCKED
930,C,102.0,262.0,Robin Lopez,3,SCORED
931,C,249.0,220.0,Robin Lopez,3,SCORED
933,C,46.0,256.0,Robin Lopez,3,MISSED
934,SG,52.0,250.0,Dwyane Wade,3,SCORED
935,C,69.0,25.0,Robin Lopez,3,MISSED
936,SG,190.0,262.0,Dwyane Wade,3,SCORED
938,C,52.0,250.0,Robin Lopez,3,BLOCKED
939,PF,53.0,244.0,Taj Gibson,3,SCORED
941,SG,249.0,293.0,Jimmy Butler,3,SCORED
942,C,54.0,452.0,Robin Lopez,3,MISSED
944,C,225.0,328.0,Robin Lopez,3,MISSED
946,SG,187.0,265.0,Dwyane Wade,3,MISSED
947,PF,225.0,133.0,Nikola Mirotic,3,SCORED
950,SG,69.0,46.0,Dwyane Wade,3,MISSED
951,PF,265.0,365.0,Nikola Mirotic,4,SCORED
952,PF,62.0,22.0,Nikola Mirotic,4,MISSED
955,PF,295.0,107.0,Nikola Mirotic,4,SCORED
958,SG,53.0,259.0,Jimmy Butler,4,SCORED
960,PF,293.0,290.0,Nikola Mirotic,4,MISSED
961,SG,53.0,265.0,Dwyane Wade,4,SCORED
962,SG,97.0,49.0,Dwyane Wade,4,SCORED
975,C,848.0,217.0,Robin Lopez,1,MISSED
976,C,858.0,238.0,Robin Lopez,1,SCORED
977,SG,899.0,485.0,Dwyane Wade,1,MISSED
979,PF,895.0,226.0,Taj Gibson,1,SCORED
980,PF,890.0,375.0,Taj Gibson,1,BLOCKED
981,SG,887.0,236.0,Dwyane Wade,1,MISSED
982,SG,763.0,86.0,Jimmy Butler,1,SCORED
983,C,882.0,95.0,Robin Lopez,1,SCORED
984,SG,652.0,285.0,Jimmy Butler,1,MISSED
986,C,753.0,110.0,Robin Lopez,1,MISSED
987,SG,774.0,413.0,Jimmy Butler,1,SCORED
989,C,878.0,220.0,Robin Lopez,1,SCORED
990,C,882.0,226.0,Robin Lopez,1,MISSED
991,PF,637.0,269.0,Nikola Mirotic,1,MISSED
992,SG,769.0,306.0,Dwyane Wade,1,MISSED
993,C,868.0,164.0,Robin Lopez,1,MISSED
994,SG,691.0,104.0,Jimmy Butler,1,SCORED
995,SG,894.0,222.0,Jimmy Butler,1,BLOCKED
996,C,878.0,233.0,Robin Lopez,1,SCORED
997,SG,748.0,269.0,Jimmy Butler,1,MISSED
998,SG,788.0,107.0,Dwyane Wade,2,SCORED
1000,SG,794.0,249.0,Dwyane Wade,2,SCORED
1002,SG,809.0,295.0,Dwyane Wade,2,MISSED
1003,PF,873.0,446.0,Nikola Mirotic,2,MISSED
1006,SG,882.0,226.0,Jimmy Butler,2,MISSED
1010,C,873.0,249.0,Robin Lopez,2,MISSED
1011,C,715.0,288.0,Robin Lopez,2,MISSED
1012,SG,812.0,385.0,Jimmy Butler,2,MISSED
1014,SG,802.0,128.0,Jimmy Butler,2,MISSED
1016,PF,812.0,248.0,Taj Gibson,2,MISSED
1017,SG,827.0,241.0,Dwyane Wade,2,MISSED
1018,C,876.0,251.0,Robin Lopez,2,MISSED
1020,SG,882.0,228.0,Jimmy Butler,2,MISSED
1021,C,878.0,248.0,Robin Lopez,2,MISSED
1022,C,696.0,284.0,Robin Lopez,2,MISSED
1023,SG,686.0,383.0,Dwyane Wade,2,MISSED
1025,SG,882.0,81.0,Jimmy Butler,2,MISSED
1026,SG,657.0,53.0,Jimmy Butler,2,SCORED
1027,SG,72.0,360.0,Dwyane Wade,3,MISSED
1029,PF,94.0,252.0,Taj Gibson,3,SCORED
1031,SG,62.0,278.0,Jimmy Butler,3,SCORED
1033,SG,195.0,364.0,Dwyane Wade,3,SCORED
1034,SG,116.0,427.0,Dwyane Wade,3,SCORED
1035,PF,46.0,274.0,Taj Gibson,3,SCORED
1036,C,52.0,250.0,Robin Lopez,3,SCORED
1037,SG,51.0,264.0,Jimmy Butler,3,SCORED
1038,SG,249.0,226.0,Jimmy Butler,3,MISSED
1040,C,50.0,194.0,Robin Lopez,3,MISSED
1041,PF,62.0,202.0,Nikola Mirotic,3,SCORED
1042,SG,172.0,105.0,Jimmy Butler,3,MISSED
1044,PF,283.0,131.0,Nikola Mirotic,3,SCORED
1046,SG,51.0,262.0,Dwyane Wade,4,SCORED
1047,PF,52.0,250.0,Nikola Mirotic,4,SCORED
1049,SG,51.0,84.0,Dwyane Wade,4,MISSED
1052,PF,264.0,391.0,Nikola Mirotic,4,MISSED
1054,SG,113.0,337.0,Jimmy Butler,4,MISSED
1055,SG,195.0,176.0,Dwyane Wade,4,SCORED
1056,PF,67.0,282.0,Taj Gibson,4,MISSED
1057,PF,64.0,260.0,Taj Gibson,4,MISSED
1058,C,229.0,185.0,Robin Lopez,4,MISSED
1059,SG,67.0,416.0,Dwyane Wade,4,MISSED
1060,SG,283.0,326.0,Jimmy Butler,4,MISSED
1061,SG,185.0,359.0,Dwyane Wade,4,SCORED
1062,SG,41.0,462.0,Dwyane Wade,4,MISSED
1063,SG,162.0,418.0,Jimmy Butler,4,SCORED
1065,SG,894.0,95.0,Dwyane Wade,1,SCORED
1066,PF,878.0,315.0,Taj Gibson,1,SCORED
1067,PG,817.0,274.0,Rajon Rondo,1,SCORED
1068,PF,890.0,259.0,Taj Gibson,1,SCORED
1069,PF,842.0,240.0,Taj Gibson,1,SCORED
1070,PG,868.0,475.0,Rajon Rondo,1,SCORED
1071,SG,676.0,131.0,Jimmy Butler,1,MISSED
1072,SG,735.0,452.0,Dwyane Wade,1,SCORED
1073,SG,750.0,459.0,Dwyane Wade,1,SCORED
1074,SG,894.0,235.0,Dwyane Wade,1,BLOCKED
1075,SG,876.0,329.0,Dwyane Wade,1,MISSED
1076,SG,750.0,74.0,Jimmy Butler,1,MISSED
1077,C,868.0,306.0,Robin Lopez,1,SCORED
1078,C,699.0,298.0,Robin Lopez,1,SCORED
1079,PF,822.0,241.0,Taj Gibson,1,SCORED
1081,C,842.0,274.0,Robin Lopez,1,SCORED
1083,SG,838.0,207.0,Jimmy Butler,1,BLOCKED
1084,PF,684.0,275.0,Nikola Mirotic,1,MISSED
1085,SG,873.0,238.0,Jimmy Butler,1,SCORED
1086,SG,720.0,97.0,Jimmy Butler,1,SCORED
1087,PF,868.0,419.0,Nikola Mirotic,2,SCORED
1088,PF,617.0,270.0,Nikola Mirotic,2,MISSED
1089,SG,748.0,236.0,Dwyane Wade,2,SCORED
1090,SG,730.0,433.0,Dwyane Wade,2,SCORED
1091,PF,637.0,257.0,Nikola Mirotic,2,MISSED
1093,SG,676.0,379.0,Dwyane Wade,2,SCORED
1094,SG,640.0,285.0,Dwyane Wade,2,MISSED
1095,PF,882.0,423.0,Taj Gibson,2,MISSED
1096,SG,822.0,181.0,Jimmy Butler,2,MISSED
1097,C,887.0,244.0,Robin Lopez,2,SCORED
1098,SG,890.0,176.0,Jimmy Butler,2,MISSED
1100,C,792.0,261.0,Robin Lopez,2,MISSED
1101,SG,769.0,460.0,Jimmy Butler,2,MISSED
1102,SG,828.0,226.0,Jimmy Butler,2,SCORED
1103,SG,753.0,470.0,Dwyane Wade,2,MISSED
1104,PG,755.0,372.0,Rajon Rondo,2,MISSED
1105,PF,236.0,252.0,Taj Gibson,3,MISSED
1106,SG,62.0,403.0,Dwyane Wade,3,SCORED
1107,PF,62.0,262.0,Taj Gibson,3,SCORED
1108,SG,190.0,53.0,Jimmy Butler,3,SCORED
1109,PG,77.0,296.0,Rajon Rondo,3,SCORED
1110,SG,58.0,409.0,Dwyane Wade,3,MISSED
1111,SG,103.0,328.0,Jimmy Butler,3,SCORED
1112,SG,146.0,380.0,Jimmy Butler,3,MISSED
1113,C,58.0,269.0,Robin Lopez,3,SCORED
1114,SG,53.0,71.0,Dwyane Wade,3,SCORED
1115,SG,67.0,334.0,Jimmy Butler,3,MISSED
1116,SG,229.0,218.0,Dwyane Wade,3,MISSED
1117,PF,116.0,357.0,Taj Gibson,3,MISSED
1120,SG,190.0,367.0,Jimmy Butler,3,MISSED
1122,PF,313.0,248.0,Nikola Mirotic,3,MISSED
1123,PF,274.0,141.0,Nikola Mirotic,3,MISSED
1124,SG,136.0,110.0,Dwyane Wade,4,MISSED
1126,PG,50.0,233.0,Rajon Rondo,4,SCORED
1127,SG,128.0,295.0,Dwyane Wade,4,MISSED
1128,PG,84.0,486.0,Rajon Rondo,4,MISSED
1130,PF,274.0,149.0,Nikola Mirotic,4,MISSED
1131,SG,175.0,331.0,Jimmy Butler,4,MISSED
1132,SG,290.0,241.0,Dwyane Wade,4,SCORED
1133,PG,79.0,496.0,Rajon Rondo,4,MISSED
1134,SG,87.0,23.0,Jimmy Butler,4,MISSED
1136,SG,67.0,424.0,Dwyane Wade,4,MISSED
1137,SG,171.0,248.0,Jimmy Butler,4,MISSED
1138,SG,293.0,355.0,Dwyane Wade,4,MISSED
1139,SG,236.0,408.0,Jimmy Butler,4,MISSED
1141,SG,293.0,200.0,Dwyane Wade,4,MISSED
1142,PF,848.0,281.0,Taj Gibson,1,SCORED
1143,PG,721.0,257.0,Rajon Rondo,1,SCORED
1144,C,705.0,281.0,Robin Lopez,1,MISSED
1145,PF,888.0,249.0,Taj Gibson,1,MISSED
1146,PF,755.0,328.0,Taj Gibson,1,MISSED
1147,SG,888.0,250.0,Jimmy Butler,1,SCORED
1148,PF,888.0,250.0,Taj Gibson,1,SCORED
1149,SG,790.0,139.0,Jimmy Butler,1,SCORED
1150,PF,858.0,252.0,Taj Gibson,1,SCORED
1151,PG,695.0,309.0,Rajon Rondo,1,MISSED
1152,PG,889.0,237.0,Rajon Rondo,1,MISSED
1153,C,891.0,263.0,Robin Lopez,1,SCORED
1154,SG,721.0,250.0,Jimmy Butler,1,SCORED
1155,C,692.0,234.0,Robin Lopez,1,SCORED
1156,PF,888.0,250.0,Taj Gibson,1,SCORED
1157,SG,813.0,307.0,Jimmy Butler,1,MISSED
1159,SG,861.0,203.0,Jimmy Butler,1,MISSED
1161,SG,888.0,231.0,Jimmy Butler,1,MISSED
1165,PF,857.0,190.0,Taj Gibson,2,BLOCKED
1167,PF,891.0,480.0,Nikola Mirotic,2,SCORED
1169,PF,888.0,250.0,Taj Gibson,2,SCORED
1172,C,839.0,369.0,Robin Lopez,2,SCORED
1173,SG,853.0,211.0,Jimmy Butler,2,SCORED
1174,C,888.0,304.0,Robin Lopez,2,SCORED
1175,SG,721.0,209.0,Jimmy Butler,2,SCORED
1176,SG,891.0,245.0,Jimmy Butler,2,MISSED
1177,C,876.0,257.0,Robin Lopez,2,SCORED
1180,PF,609.0,323.0,Nikola Mirotic,2,MISSED
1181,PG,485.0,141.0,Rajon Rondo,2,MISSED
1182,PF,224.0,229.0,Taj Gibson,3,MISSED
1183,C,87.0,339.0,Robin Lopez,3,MISSED
1184,PF,194.0,51.0,Nikola Mirotic,3,SCORED
1185,SG,54.0,260.0,Jimmy Butler,3,SCORED
1186,PF,235.0,61.0,Nikola Mirotic,3,MISSED
1187,PG,52.0,254.0,Rajon Rondo,3,MISSED
1188,PF,77.0,268.0,Taj Gibson,3,MISSED
1189,C,52.0,248.0,Robin Lopez,3,MISSED
1190,C,49.0,227.0,Robin Lopez,3,SCORED
1191,SG,51.0,260.0,Jimmy Butler,3,SCORED
1192,PG,196.0,154.0,Rajon Rondo,3,MISSED
1195,SG,52.0,250.0,Jimmy Butler,3,SCORED
1196,PF,52.0,250.0,Taj Gibson,3,SCORED
1198,SG,253.0,392.0,Jimmy Butler,3,MISSED
1199,C,64.0,392.0,Robin Lopez,3,MISSED
1200,SG,52.0,235.0,Jimmy Butler,3,SCORED
1201,SG,52.0,263.0,Jimmy Butler,3,SCORED
1203,SG,52.0,250.0,Jimmy Butler,3,SCORED
1205,C,62.0,159.0,Robin Lopez,3,MISSED
1210,PF,52.0,263.0,Nikola Mirotic,4,SCORED
1211,PF,263.0,111.0,Nikola Mirotic,4,MISSED
1213,PF,284.0,141.0,Nikola Mirotic,4,SCORED
1215,PG,180.0,387.0,Rajon Rondo,4,MISSED
1216,SG,131.0,433.0,Jimmy Butler,4,MISSED
1218,SG,57.0,221.0,Jimmy Butler,4,SCORED
1219,SG,45.0,240.0,Jimmy Butler,4,MISSED
1220,SG,62.0,253.0,Jimmy Butler,4,SCORED
1221,PG,49.0,395.0,Rajon Rondo,4,MISSED
1222,PF,82.0,201.0,Taj Gibson,4,SCORED
1223,PF,54.0,25.0,Nikola Mirotic,4,MISSED
1224,SG,57.0,247.0,Jimmy Butler,4,SCORED
1225,PF,131.0,17.0,Nikola Mirotic,4,MISSED
1226,SG,51.0,239.0,Jimmy Butler,4,MISSED
1227,SG,67.0,251.0,Jimmy Butler,4,BLOCKED
1228,PG,93.0,250.0,Rajon Rondo,4,SCORED
1229,PF,858.0,311.0,Taj Gibson,1,MISSED
1230,SG,719.0,158.0,Jimmy Butler,1,SCORED
1231,PF,833.0,282.0,Taj Gibson,1,SCORED
1232,C,725.0,220.0,Robin Lopez,1,SCORED
1233,SG,833.0,310.0,Dwyane Wade,1,MISSED
1234,SG,696.0,411.0,Jimmy Butler,1,SCORED
1235,SG,873.0,272.0,Dwyane Wade,1,BLOCKED
1236,SG,769.0,181.0,Jimmy Butler,1,SCORED
1237,PG,882.0,477.0,Rajon Rondo,1,SCORED
1238,C,843.0,246.0,Robin Lopez,1,MISSED
1239,PG,861.0,230.0,Rajon Rondo,1,BLOCKED
1240,SG,904.0,482.0,Dwyane Wade,1,SCORED
1241,SG,888.0,250.0,Dwyane Wade,1,SCORED
1242,PG,886.0,264.0,Rajon Rondo,1,SCORED
1243,PF,863.0,365.0,Taj Gibson,1,SCORED
1244,SG,887.0,225.0,Jimmy Butler,1,SCORED
1245,C,878.0,182.0,Robin Lopez,1,SCORED
1246,PF,676.0,74.0,Nikola Mirotic,1,SCORED
1247,PF,882.0,102.0,Nikola Mirotic,1,MISSED
1248,C,686.0,259.0,Robin Lopez,1,MISSED
1249,SG,671.0,97.0,Jimmy Butler,1,MISSED
1251,SG,863.0,279.0,Dwyane Wade,2,MISSED
1252,SG,885.0,407.0,Dwyane Wade,2,MISSED
1256,PG,868.0,23.0,Rajon Rondo,2,MISSED
1257,SG,846.0,182.0,Dwyane Wade,2,MISSED
1258,SG,824.0,27.0,Dwyane Wade,2,SCORED
1259,SG,882.0,235.0,Jimmy Butler,2,SCORED
1260,SG,838.0,182.0,Dwyane Wade,2,SCORED
1261,PF,882.0,238.0,Nikola Mirotic,2,SCORED
1262,PF,889.0,223.0,Nikola Mirotic,2,BLOCKED
1263,PF,888.0,250.0,Taj Gibson,2,SCORED
1264,PF,868.0,230.0,Nikola Mirotic,2,SCORED
1265,SG,888.0,250.0,Jimmy Butler,2,SCORED
1266,PF,887.0,243.0,Nikola Mirotic,2,SCORED
1267,PF,853.0,190.0,Taj Gibson,2,MISSED
1268,SG,846.0,23.0,Jimmy Butler,2,MISSED
1269,PG,740.0,149.0,Rajon Rondo,2,SCORED
1270,PG,842.0,240.0,Rajon Rondo,2,MISSED
1272,PF,882.0,230.0,Taj Gibson,2,SCORED
1273,SG,809.0,405.0,Jimmy Butler,2,MISSED
1274,SG,750.0,105.0,Jimmy Butler,2,MISSED
1275,SG,878.0,184.0,Jimmy Butler,2,SCORED
1276,PG,846.0,413.0,Rajon Rondo,2,SCORED
1277,SG,887.0,238.0,Dwyane Wade,2,SCORED
